sellerRating,Duration,ClosePrice,OpenPrice,currencyUS,currencyGBP,currencyEUR,competitive
1364,7,135,132,1,0,0,yes
1364,7,134,134,1,0,0,no
5564,5,135,135,1,0,0,no
325,10,389,50,1,0,0,yes
13,10,250.87,122.9754902,0,0,1,yes
13,7,278.29,122.9739284,0,0,1,yes
993,7,159.99,159.99,1,0,0,no
2992,3,169,169,1,0,0,no
5564,3,175,175,1,0,0,no
67,7,227.5,150,1,0,0,yes
71,7,730,50,1,0,0,yes
5564,5,192,192,1,0,0,no
993,7,199.99,199.99,1,0,0,no
2358,5,202.5,199.99,1,0,0,yes
155,7,421,99.99,1,0,0,yes
2992,5,229.5,199,1,0,0,yes
862,5,219,219,1,0,0,no
374,7,545,100,1,0,0,yes
0,10,590,99,1,0,0,yes
4,10,780.8899997,122.9748031,0,0,1,yes
1,7,417.99,200,1,0,0,yes
97,3,290,290,1,0,0,no
142,7,521.55,200,1,0,0,yes
2992,5,359.95,359.95,1,0,0,no
21,5,610,300,1,0,0,yes
1400,5,549,549,1,0,0,no
57,7,820,650,1,0,0,yes
145,7,999,999,1,0,0,no
